date,iir,cpi,ppi,m1,m2,fai,pmi,pmim,pr,pc
2018/9/30,6.367884833,1.9875,4.929166667,10.50833333,8.55,7.1625,51.525,48.90833333,7.319945833,5.5906375
2018/10/31,6.355384833,2.05,4.8,9.6625,8.516666667,6.941666667,51.5,48.90833333,6.977683333,6.578316667
2018/11/30,6.326218167,2.095833333,4.570833333,8.825,8.470833333,6.75,51.41666667,48.87916667,6.541995833,7.47615
2018/12/31,6.280384833,2.120833333,4.283333333,7.979166667,8.404166667,6.595833333,51.29166667,48.775,5.8851625,8.3971875
2019/1/31,6.238718167,2.133333333,4.004166667,7.083333333,8.320833333,6.475,51.15833333,48.675,5.454816667,10.15918194
2019/2/28,6.188718167,2.133333333,3.708333333,6.1875,8.275,6.366666667,50.99166667,48.59583333,5.454816667,10.15918194
2019/3/31,6.009039167,2.133333333,3.366666667,5.15,8.266666667,6.247916667,50.825,48.52916667,5.12975,10.15918194
2019/4/30,6.046539167,2.083333333,3.041666667,4.270833333,8.233333333,6.108333333,50.70416667,48.375,4.061291667,10.0998375
2019/5/31,6.046539167,2.1375,2.779166667,3.895833333,8.25,5.983333333,50.61666667,48.2,3.390704167,10.50500354
2019/6/30,6.046539167,2.208333333,2.5625,3.6125,8.279166667,5.895833333,50.52083333,48.05416667,2.907020833,10.51314454
